WSi
105.97
13
E     f1    f2
259.7410  14.31885  14.44149
263.9420  14.57435  14.54021
268.2110  14.86720  14.64214
272.5490  15.17340  14.64152
276.9570  15.43425  14.63720
281.4370  15.67765  14.63399
285.9890  15.91120  14.63190
290.6150  16.13855  14.63090
295.3150  16.36325  14.63093
300.0920  16.58785  14.62992
304.9450  16.81410  14.62155
309.8780  17.02975  14.60514
314.8900  17.23770  14.58978
319.9830  17.44090  14.57548
325.1580  17.64060  14.56225
330.4180  17.83760  14.55002
335.7620  18.03305  14.53876
341.1920  18.22895  14.52492
346.7110  18.41880  14.50927
352.3190  18.60455  14.49456
358.0170  18.78740  14.48073
363.8080  18.96445  14.46785
369.6920  19.13195  14.44989
375.6720  19.29485  14.46232
381.7480  19.46900  14.47645
387.9220  19.64840  14.49215
394.1970  19.83180  14.50946
400.5730  20.01890  14.52838
407.0520  20.20955  14.54885
413.6350  20.40240  14.57084
420.3260  20.60035  14.60278
427.1240  20.81090  14.63744
434.0320  21.03390  14.67369
441.0520  21.27500  14.71152
448.1860  21.54580  14.75086
455.4350  21.83995  14.73872
462.8020  22.13620  14.68788
470.2870  22.39430  14.61535
477.8940  22.63320  14.54349
485.6230  22.86235  14.47268
493.4780  23.08485  14.40308
501.4590  23.30390  14.33503
509.5700  23.52245  14.26760
517.8120  23.74595  14.19777
526.1870  23.96960  14.11766
534.6980  24.19350  14.01681
543.3460  24.39260  13.90653
552.1340  24.57780  13.79842
561.0650  24.74865  13.68480
570.1390  24.88220  13.57710
579.3610  25.01600  13.52580
588.7320  25.16330  13.48848
598.2540  25.33580  13.45982
607.9300  25.52495  13.43206
617.7630  25.73280  13.40507
627.7550  25.97300  13.37563
637.9080  26.23515  13.30693
648.2260  26.51700  13.17998
658.7110  26.73905  13.01581
669.3650  26.92650  12.85386
680.1910  27.08440  12.71266
691.1930  27.24970  12.58739
702.3720  27.42280  12.46694
713.7330  27.60590  12.32871
725.2770  27.76910  12.17817
737.0080  27.92120  12.02966
748.9280  28.06630  11.88297
761.0420  28.20720  11.73789
773.3510  28.34515  11.59210
785.8590  28.48295  11.43960
798.5700  28.60805  11.28173
811.4860  28.72350  11.12394
824.6110  28.83075  10.96848
837.9490  28.93225  10.81526
851.5020  29.02850  10.66233
865.2740  29.11995  10.50958
879.2690  29.20395  10.35734
893.4910  29.28295  10.20735
907.9430  29.35745  10.05829
922.6280  29.42745  9.91021
937.5510  29.49180  9.75998
952.7150  29.55010  9.61086
968.1240  29.60135  9.46307
983.7830  29.64720  9.31765
999.6950  29.68915  9.17375
1015.8600  29.72770  9.03136
1032.2900  29.76020  8.88378
1048.9900  29.78550  8.73676
1065.9600  29.80110  8.59017
1083.2000  29.80835  8.44598
1100.7200  29.80755  8.30511
1118.5200  29.80085  8.16765
1136.6100  29.78805  8.03221
1155.0000  29.76860  7.89907
1173.6800  29.74240  7.76818
1192.6600  29.70955  7.63935
1211.9500  29.66995  7.51263
1231.5500  29.62430  7.38794
1251.4700  29.57160  7.26186
1271.7200  29.51185  7.13419
1292.2900  29.43725  7.00412
1313.1900  29.34930  6.87652
1334.4300  29.24835  6.75109
1356.0100  29.13355  6.62773
1377.9400  29.00380  6.50661
1400.2300  28.85805  6.38763
1422.8800  28.69440  6.27074
1445.8900  28.51085  6.15600
1469.2800  28.30550  6.04296
1493.0400  28.07435  5.93133
1517.1900  27.81235  5.81954
1541.7300  27.51335  5.70960
1566.6700  27.17045  5.60169
1592.0100  26.77420  5.49564
1617.7600  26.31105  5.39159
1643.9200  25.76160  5.28947
1670.5100  25.09580  5.18904
1697.5300  24.26455  5.09053
1724.9900  23.17940  4.99400
1752.8900  21.64645  4.89702
1781.2400  19.07950  4.80143
1809.1000  1.81239  4.71070
1809.3000  1.80872  13.89250
1810.0500  8.02388  13.88685
1839.3200  14.98363  15.56406
1869.0700  14.75561  15.30951
1871.5000  8.47488  15.28915
1871.7000  8.49720  21.68126
1899.3000  21.67560  21.23323
1930.0200  24.53680  20.75284
1961.2400  26.42330  20.28332
1992.9600  27.84445  19.82424
2025.2000  28.98170  19.38074
2057.9500  29.91595  18.94033
2091.2400  30.68975  18.50961
2125.0600  31.32880  18.08852
2159.4300  31.84170  17.67627
2194.3600  32.21670  17.27332
2229.8500  32.39375  16.87917
2265.9200  31.87315  16.49343
2280.9000  28.51603  16.33764
2281.1000  28.52599  18.78758
2302.5700  32.81620  18.51184
2339.8100  34.03430  18.04894
2377.6600  34.79245  17.59719
2416.1100  35.36620  17.15697
2455.1900  35.81700  16.72717
2494.9000  36.15805  16.30880
2535.2600  36.35000  15.90019
2574.8000  34.88754  15.51561
2575.0000  34.89367  16.48850
2576.2600  35.67935  16.47625
2617.9300  37.06080  16.08073
2660.2700  37.55005  15.69504
2703.3000  37.90995  15.31937
2747.0300  38.17860  14.95203
2791.4600  38.31300  14.59352
2819.5000  37.41879  14.37466
2819.7000  37.41986  14.96893
2836.6100  38.49285  14.84464
2882.4900  38.99860  14.51620
2929.1100  39.34365  14.19338
2976.4800  39.63440  13.87646
3024.6300  39.89180  13.56545
3073.5500  40.12435  13.25972
3123.2600  40.33605  12.95914
3173.7800  40.53010  12.66463
3225.1100  40.70855  12.37546
3277.2700  40.87320  12.09226
3330.2800  41.02520  11.81420
3384.1500  41.16575  11.54195
3438.8800  41.29550  11.27483
3494.5000  41.41575  11.01366
3551.0200  41.52655  10.75704
3608.4600  41.62875  10.50608
3666.8200  41.72305  10.26039
3726.1300  41.81000  10.02000
3786.4000  41.88995  9.78432
3847.6400  41.96315  9.55388
3909.8700  42.03040  9.32850
3973.1100  42.09190  9.10773
4037.3800  42.14775  8.89165
4102.6800  42.19845  8.68041
4169.0300  42.24415  8.47369
4236.4600  42.28530  8.27161
4304.9800  42.32210  8.07387
4374.6200  42.35470  7.88049
4445.3700  42.38335  7.69140
4517.2700  42.40820  7.50655
4590.3300  42.42955  7.32577
4664.5800  42.44750  7.14911
4740.0300  42.46220  6.97640
4816.6900  42.47390  6.80754
4894.6000  42.48255  6.64244
4973.7700  42.48840  6.48110
5054.2100  42.49160  6.32350
5135.9600  42.49230  6.16951
5219.0300  42.49045  6.01887
5303.4400  42.48620  5.87176
5389.2200  42.47970  5.72808
5476.3900  42.47090  5.58763
5564.9700  42.46005  5.45053
5654.9800  42.44710  5.31640
5746.4400  42.43210  5.18553
5839.3900  42.41510  5.05764
5933.8300  42.39620  4.93276
6029.8100  42.37535  4.81077
6127.3300  42.35265  4.69169
6226.4400  42.32810  4.57533
6327.1500  42.30165  4.46169
6429.4800  42.27330  4.35076
6533.4800  42.24310  4.24235
6639.1500  42.21090  4.13663
6746.5400  42.17685  4.03331
6855.6500  42.14075  3.93244
6966.5400  42.10245  3.83395
7079.2200  42.06205  3.73787
7193.7200  42.01945  3.64405
7310.0700  41.97435  3.55237
7428.3100  41.92665  3.46297
7548.4500  41.87625  3.37559
7670.5400  41.82275  3.29040
7794.6100  41.76595  3.20715
7920.6800  41.70560  3.12602
8048.7900  41.64125  3.04669
8178.9800  41.57215  2.96923
8311.2600  41.49790  2.89370
8445.6900  41.41765  2.81991
8582.2900  41.33035  2.74790
8721.1100  41.23475  2.67769
8862.1600  41.12915  2.60919
9005.5000  41.01125  2.54220
9151.1600  40.87770  2.47683
9299.1700  40.72375  2.41297
9449.5800  40.54215  2.35073
9602.4200  40.32185  2.28998
9757.7300  40.05000  2.23073
9915.5500  39.60085  2.17271
10075.9000  38.81015  2.11850
10206.7000  31.75810  2.07593
10206.9000  31.75869  5.18979
10238.9000  37.44910  5.16030
10404.5000  39.24830  5.01184
10572.8000  39.81390  4.86762
10743.8000  40.11440  4.72756
10917.6000  40.27345  4.59153
11094.2000  40.31890  4.45941
11273.6000  40.22445  4.33108
11455.9000  39.78775  4.20645
11543.9000  36.37669  4.14831
11544.1000  36.37733  5.77641
11641.2000  39.93240  5.69532
11829.5000  40.51055  5.54321
12020.8000  40.60165  5.39511
12099.7000  39.08404  5.33592
12099.9000  39.08439  6.11007
12215.3000  40.98660  6.02224
12412.8000  41.46385  5.87669
12613.6000  41.77925  5.73391
12817.6000  42.02705  5.59394
13025.0000  42.23345  5.45679
13235.6000  42.41050  5.32245
13449.7000  42.56515  5.19086
13667.2000  42.70180  5.06199
13888.3000  42.82355  4.93581
14112.9000  42.93275  4.81234
14341.2000  43.03110  4.69152
14573.1000  43.11995  4.57333
14808.9000  43.20040  4.45773
15048.4000  43.27340  4.34468
15291.8000  43.33970  4.23416
15539.1000  43.39995  4.12614
15790.4000  43.45475  4.02055
16045.8000  43.50460  3.91738
16305.4000  43.54980  3.81659
16569.1000  43.59085  3.71814
16837.1000  43.62805  3.62198
17109.4000  43.66175  3.52809
17386.1000  43.69215  3.43641
17667.4000  43.71950  3.34692
17953.1000  43.74410  3.25956
18243.5000  43.76605  3.17431
18538.6000  43.78560  3.09112
18838.4000  43.80285  3.00994
19143.1000  43.81805  2.93076
19452.7000  43.83135  2.85351
19767.4000  43.84280  2.77816
20087.1000  43.85250  2.70468
20412.0000  43.86070  2.63303
20742.1000  43.86740  2.56316
21077.6000  43.87275  2.49505
21418.5000  43.87675  2.42865
21765.0000  43.87960  2.36392
22117.0000  43.88140  2.30083
22474.7000  43.88210  2.23935
22838.2000  43.88180  2.17943
23207.6000  43.88060  2.12104
23583.0000  43.87860  2.06415
23964.4000  43.87580  2.00873
24352.0000  43.87220  1.95472
24745.9000  43.86800  1.90212
