W3Si4
95.06
13
E     f1    f2
259.7410  13.87520  13.45958
263.9420  14.11019  13.52815
268.2110  14.37661  13.59973
272.5490  14.65389  13.58337
276.9570  14.89165  13.56408
281.4370  15.11393  13.54599
285.9890  15.32736  13.52910
290.6150  15.53513  13.51339
295.3150  15.74070  13.49880
300.0920  15.94596  13.48294
304.9450  16.15201  13.46019
309.8780  16.34811  13.43078
314.8900  16.53706  13.40254
319.9830  16.72148  13.37548
325.1580  16.90253  13.34959
330.4180  17.08096  13.32481
335.7620  17.25776  13.30111
341.1920  17.43478  13.27543
346.7110  17.60644  13.24844
352.3190  17.77450  13.22249
358.0170  17.94033  13.19752
363.8080  18.10162  13.17359
369.6920  18.25564  13.14321
375.6720  18.40358  13.13804
381.7480  18.56006  13.13469
387.9220  18.72033  13.13304
394.1970  18.88344  13.13309
400.5730  19.04925  13.13487
407.0520  19.21770  13.13830
413.6350  19.38767  13.14335
420.3260  19.56170  13.15726
427.1240  19.74627  13.17381
434.0320  19.94131  13.19203
441.0520  20.15170  13.21188
448.1860  20.38743  13.23332
455.4350  20.64328  13.21076
462.8020  20.90088  13.15513
470.2870  21.12549  13.08023
477.8940  21.33298  13.00620
485.6230  21.53173  12.93337
493.4780  21.72446  12.86187
501.4590  21.91399  12.79198
509.5700  22.10289  12.72289
517.8120  22.29585  12.65201
526.1870  22.48878  12.57254
534.6980  22.68179  12.47549
543.3460  22.85334  12.37058
552.1340  23.01284  12.26777
561.0650  23.15991  12.16046
570.1390  23.27483  12.05847
579.3610  23.39021  12.00521
588.7320  23.51715  11.96378
598.2540  23.66540  11.92957
607.9300  23.82758  11.89637
617.7630  24.00559  11.86409
627.7550  24.21124  11.82995
637.9080  24.43558  11.76227
648.2260  24.67671  11.64472
658.7110  24.86628  11.49538
669.3650  25.02593  11.34817
680.1910  25.16000  11.21901
691.1930  25.30020  11.10375
702.3720  25.44685  10.99322
713.7330  25.60229  10.86790
725.2770  25.74081  10.73216
737.0080  25.86986  10.59831
748.9280  25.99294  10.46617
761.0420  26.11246  10.33555
773.3510  26.22948  10.20446
785.8590  26.34647  10.06774
798.5700  26.45288  9.92644
811.4860  26.55084  9.78476
824.6110  26.64135  9.64525
837.9490  26.72681  9.50782
851.5020  26.80768  9.37080
865.2740  26.88435  9.23407
879.2690  26.95458  9.09792
893.4910  27.02071  8.96384
907.9430  27.08298  8.83038
922.6280  27.14103  8.69756
937.5510  27.19394  8.56306
952.7150  27.24147  8.42968
968.1240  27.28278  8.29759
983.7830  27.31931  8.16770
999.6950  27.35236  8.03925
1015.8600  27.38236  7.91224
1032.2900  27.40702  7.78089
1048.9900  27.42537  7.65018
1065.9600  27.43521  7.51995
1083.2000  27.43764  7.39192
1100.7200  27.43278  7.26711
1118.5200  27.42303  7.14564
1136.6100  27.40813  7.02599
1155.0000  27.38748  6.90840
1173.6800  27.36094  6.79282
1192.6600  27.32862  6.67910
1211.9500  27.29036  6.56725
1231.5500  27.24678  6.45722
1251.4700  27.19698  6.34607
1271.7200  27.14094  6.23363
1292.2900  27.07194  6.11919
1313.1900  26.99125  6.00691
