NiSi2
38.29
4.803
E     f1    f2
255.6070  12.89310  7.91526
259.7410  13.00704  7.80814
263.9420  13.11690  7.70255
268.2110  13.22337  7.59844
272.5490  13.32707  7.49580
276.9570  13.42850  7.39462
281.4370  13.53280  7.29486
285.9890  13.63664  7.19303
290.6150  13.73680  7.08016
295.3150  13.83044  6.96907
300.0920  13.91937  6.85689
304.9450  14.00274  6.74261
309.8780  14.08004  6.63024
314.8900  14.15297  6.51976
319.9830  14.22224  6.41110
325.1580  14.28834  6.30427
330.4180  14.35171  6.19922
335.7620  14.41254  6.09593
341.1920  14.47144  5.99436
346.7110  14.52867  5.89448
352.3190  14.58470  5.79627
358.0170  14.64137  5.69971
363.8080  14.69977  5.60476
369.6920  14.76360  5.50037
375.6720  14.81607  5.38813
381.7480  14.86094  5.27700
387.9220  14.89967  5.16817
394.1970  14.93394  5.06161
400.5730  14.96440  4.95726
407.0520  14.99164  4.85508
413.6350  15.01587  4.75503
420.3260  15.03737  4.65705
427.1240  15.05637  4.56112
434.0320  15.07314  4.46717
441.0520  15.08784  4.37518
448.1860  15.10057  4.28510
455.4350  15.11257  4.19689
462.8020  15.12340  4.11024
470.2870  15.13250  4.02120
477.8940  15.13794  3.93413
485.6230  15.14124  3.84897
493.4780  15.14337  3.76568
501.4590  15.14540  3.68212
509.5700  15.14437  3.59443
517.8120  15.13693  3.50883
526.1870  15.12567  3.42527
534.6980  15.11127  3.34370
543.3460  15.09373  3.26406
552.1340  15.07327  3.18633
561.0650  15.04997  3.11044
570.1390  15.02373  3.03637
579.3610  14.99590  2.96406
588.7320  14.96493  2.89148
598.2540  14.92880  2.81850
607.9300  14.88590  2.74737
617.7630  14.83913  2.68249
627.7550  14.78949  2.62035
637.9080  14.73729  2.55969
648.2260  14.68116  2.50047
658.7110  14.62049  2.44265
669.3650  14.55462  2.38621
680.1910  14.48279  2.33111
691.1930  14.40405  2.27732
702.3720  14.31775  2.22663
713.7330  14.22709  2.17869
725.2770  14.12972  2.12211
737.0080  14.00975  2.05281
748.9280  13.85361  1.98601
761.0420  13.68124  1.94857
773.3510  13.48324  1.90534
785.8590  13.24673  1.86489
798.5700  12.95623  1.82635
811.4860  12.57452  1.78609
824.6110  12.02455  1.74677
837.9490  11.07443  1.70838
851.5020  7.18405  1.67088
852.6000  3.24782  1.66795
852.8000  3.25278  6.67614
865.2740  11.06492  6.53928
879.2690  12.32392  6.39135
893.4910  13.04963  6.24679
907.9430  13.55688  6.10392
922.6280  13.93755  5.96274
937.5510  14.23579  5.82999
952.7150  14.46786  5.69671
968.1240  14.61870  5.56354
983.7830  14.70353  5.49365
999.6950  14.70517  5.56162
1015.8600  15.04647  5.78637
1032.2900  15.43948  5.65819
1048.9900  15.64325  5.52821
1065.9600  15.82196  5.39939
1083.2000  15.97583  5.27353
1100.7200  16.10927  5.15179
1118.5200  16.22863  5.03431
1136.6100  16.33600  4.91950
1155.0000  16.43261  4.80731
1173.6800  16.51961  4.69772
1192.6600  16.59824  4.59061
1211.9500  16.66925  4.48591
1231.5500  16.73355  4.38355
1251.4700  16.79168  4.28285
1271.7200  16.84365  4.18369
1292.2900  16.88922  4.08593
1313.1900  16.92869  3.99036
1334.4300  16.96252  3.89698
1356.0100  16.99106  3.80577
1377.9400  17.01443  3.71673
1400.2300  17.03289  3.62973
1422.8800  17.04643  3.54472
1445.8900  17.05503  3.46171
1469.2800  17.05930  3.38019
1493.0400  17.05833  3.29993
1517.1900  17.05127  3.21847
1541.7300  17.03560  3.13859
1566.6700  17.01140  3.06070
1592.0100  16.97800  2.98472
1617.7600  16.93394  2.91061
1643.9200  16.87687  2.83833
1670.5100  16.80344  2.76787
1697.5300  16.70811  2.69918
1724.9900  16.58164  2.63223
1752.8900  16.40555  2.56555
1781.2400  16.13698  2.50011
1810.0500  15.63933  2.43603
1839.3200  12.32589  4.90002
1869.0700  15.83356  4.78534
1899.3000  16.44311  4.67334
1930.0200  16.81431  4.56396
1961.2400  17.08421  4.45712
1992.9600  17.29664  4.35276
2025.2000  17.47434  4.25308
2057.9500  17.62614  4.15129
2091.2400  17.75670  4.05129
2125.0600  17.87090  3.95314
2159.4300  17.97200  3.85683
2194.3600  18.06207  3.76230
2229.8500  18.14293  3.66973
2265.9200  18.21573  3.57891
2302.5700  18.28156  3.48997
2339.8100  18.34116  3.40282
2377.6600  18.39516  3.31738
2416.1100  18.44436  3.23387
2455.1900  18.48900  3.15201
2494.9000  18.52946  3.07194
2535.2600  18.56639  2.99367
2576.2600  18.59989  2.91704
2617.9300  18.63029  2.84210
2660.2700  18.65773  2.76878
2703.3000  18.68256  2.69721
2747.0300  18.70499  2.62716
2791.4600  18.72503  2.55872
2836.6100  18.74303  2.49195
2882.4900  18.75909  2.42663
2929.1100  18.77326  2.36282
2976.4800  18.78566  2.30056
3024.6300  18.79656  2.23977
3073.5500  18.80592  2.18041
3123.2600  18.81392  2.12246
3173.7800  18.82062  2.06590
3225.1100  18.82609  2.01072
3277.2700  18.83032  1.95689
3330.2800  18.83359  1.90435
3384.1500  18.83579  1.85311
3438.8800  18.83706  1.80312
3494.5000  18.83746  1.75439
3551.0200  18.83699  1.70685
3608.4600  18.83572  1.66051
3666.8200  18.83376  1.61533
3726.1300  18.83109  1.57130
3786.4000  18.82779  1.52837
3847.6400  18.82379  1.48653
3909.8700  18.81925  1.44575
3973.1100  18.81422  1.40603
4037.3800  18.80862  1.36731
4102.6800  18.80252  1.32959
4169.0300  18.79592  1.29284
4236.4600  18.78892  1.25706
4304.9800  18.78155  1.22219
4374.6200  18.77369  1.18821
4445.3700  18.76552  1.15514
4517.2700  18.75692  1.12292
4590.3300  18.74799  1.09155
4664.5800  18.73865  1.06100
4740.0300  18.72899  1.03124
4816.6900  18.71909  1.00229
4894.6000  18.70875  0.97411
4973.7700  18.69812  0.94664
5054.2100  18.68715  0.91992
5135.9600  18.67589  0.89390
5219.0300  18.66429  0.86857
5303.4400  18.65232  0.84393
5389.2200  18.64005  0.81994
5476.3900  18.62735  0.79658
5564.9700  18.61428  0.77388
5654.9800  18.60082  0.75174
5746.4400  18.58692  0.73023
5839.3900  18.57252  0.70930
5933.8300  18.55768  0.68893
6029.8100  18.54225  0.66908
6127.3300  18.52615  0.64979
6226.4400  18.50942  0.63101
6327.1500  18.49188  0.61275
6429.4800  18.47345  0.59496
6533.4800  18.45408  0.57768
6639.1500  18.43348  0.56085
6746.5400  18.41161  0.54447
6855.6500  18.38815  0.52855
6966.5400  18.36275  0.51305
7079.2200  18.33515  0.49798
7193.7200  18.30465  0.48331
7310.0700  18.27068  0.46905
7428.3100  18.23211  0.45517
