U3O7
82.60
14.537
E     f1    f2
10.0000  -9999.00000  0.98040
10.1617  -9999.00000  0.97890
10.3261  -9999.00000  0.97479
10.4931  -9999.00000  0.97052
10.6628  -9999.00000  0.96502
10.8353  -9999.00000  0.95958
11.0106  -9999.00000  0.95421
11.1886  -9999.00000  0.94890
11.3696  -9999.00000  0.94366
11.5535  -9999.00000  0.93848
11.7404  -9999.00000  0.93364
11.9303  -9999.00000  0.93030
12.1232  -9999.00000  0.92748
12.3193  -9999.00000  0.92470
12.5186  -9999.00000  0.92198
12.7210  -9999.00000  0.91930
12.9268  -9999.00000  0.91667
13.1359  -9999.00000  0.91410
13.3483  -9999.00000  0.91156
13.5642  -9999.00000  0.91258
13.7836  -9999.00000  0.91690
14.0066  -9999.00000  0.92141
14.2331  -9999.00000  0.92612
14.4633  -9999.00000  0.93104
14.6973  -9999.00000  0.93860
14.9350  -9999.00000  0.95651
15.1765  -9999.00000  0.97565
15.4220  -9999.00000  0.99583
15.6714  -9999.00000  1.04387
15.9249  -9999.00000  1.11269
16.1825  -9999.00000  1.18922
16.4442  -9999.00000  1.27521
16.7102  -9999.00000  1.37408
16.9805  -9999.00000  1.48336
17.2551  -9999.00000  1.60806
17.5342  -9999.00000  1.74971
17.8178  -9999.00000  1.91264
18.1060  -9999.00000  2.12853
18.3989  -9999.00000  2.37492
18.6964  -9999.00000  2.67244
18.9988  -9999.00000  3.05872
19.3061  -9999.00000  3.49281
19.6184  -9999.00000  4.07066
19.9357  -9999.00000  4.44812
20.2582  -9999.00000  4.76690
20.5858  -9999.00000  4.95247
20.9188  -9999.00000  5.14870
21.2571  -9999.00000  5.32493
21.6009  -9999.00000  5.49135
21.9503  -9999.00000  5.65531
22.3053  -9999.00000  5.80863
22.6661  -9999.00000  5.93379
23.0327  -9999.00000  6.06237
23.4053  -9999.00000  6.19440
23.7838  -9999.00000  6.33008
24.1685  -9999.00000  6.46179
24.5594  -9999.00000  6.56297
24.9566  -9999.00000  6.64252
25.3603  -9999.00000  6.72338
25.7705  -9999.00000  6.80551
26.1873  -9999.00000  6.88900
26.6109  -9999.00000  6.97379
27.0413  -9999.00000  7.05998
27.4786  -9999.00000  7.13012
27.9231  -9999.00000  7.15867
28.3747  -9999.00000  7.18732
28.8337  -9999.00000  7.21610
29.3000  4.07626  7.24499
29.7739  4.22704  7.27401
