ScSi
36.52
3.363
E     f1    f2
255.6070  10.33741  4.93305
259.7410  10.36880  4.86236
263.9420  10.39495  4.79272
268.2110  10.41615  4.72410
272.5490  10.43260  4.65649
276.9570  10.44514  4.58887
281.4370  10.45183  4.52098
285.9890  10.45233  4.45332
290.6150  10.44667  4.38658
295.3150  10.43601  4.32084
300.0920  10.41881  4.25397
304.9450  10.39312  4.18523
309.8780  10.35740  4.11759
314.8900  10.31181  4.05108
319.9830  10.25558  3.98565
325.1580  10.18755  3.92130
330.4180  10.10613  3.85801
335.7620  10.00916  3.79574
341.1920  9.89398  3.73449
346.7110  9.75673  3.67425
352.3190  9.59224  3.61500
358.0170  9.39389  3.55672
363.8080  9.15060  3.49940
369.6920  8.84550  3.43473
375.6720  8.43526  3.36694
381.7480  7.85975  3.30055
387.9220  6.96478  3.23534
394.1970  5.14740  3.17108
398.6000  -3.24562  3.12758
398.8000  -3.23602  10.15128
400.5730  3.37338  10.10488
407.0520  6.85873  9.93965
413.6350  8.26685  9.77719
420.3260  9.18437  9.61757
427.1240  9.87217  9.46064
434.0320  10.42457  9.30624
441.0520  10.88703  9.15447
448.1860  11.28837  9.00311
455.4350  11.63389  8.84367
462.8020  11.92945  8.68373
470.2870  12.17395  8.52190
477.8940  12.34265  8.36324
485.6230  12.47370  8.32463
493.4780  12.65075  8.33183
501.4590  12.87620  8.34043
509.5700  13.12840  8.35034
517.8120  13.50970  8.31947
526.1870  13.82070  8.14081
534.6980  14.04315  7.97751
543.3460  14.24485  7.82308
552.1340  14.43390  7.67172
561.0650  14.60895  7.51794
570.1390  14.76800  7.36485
579.3610  14.91545  7.21515
588.7320  15.05270  7.06748
598.2540  15.18030  6.92142
607.9300  15.29930  6.77836
617.7630  15.41105  6.63832
627.7550  15.51960  6.50093
637.9080  15.62255  6.36153
648.2260  15.71860  6.21838
658.7110  15.80300  6.07408
669.3650  15.87135  5.93297
680.1910  15.93010  5.80615
691.1930  15.99085  5.69046
702.3720  16.05590  5.58051
713.7330  16.12480  5.46451
725.2770  16.18735  5.34456
737.0080  16.24280  5.22748
748.9280  16.29455  5.11292
761.0420  16.34380  5.00079
773.3510  16.39075  4.89038
785.8590  16.43595  4.77982
798.5700  16.47775  4.66932
811.4860  16.51455  4.55929
824.6110  16.54685  4.45189
837.9490  16.57600  4.34703
851.5020  16.60245  4.24447
865.2740  16.62630  4.14415
879.2690  16.64775  4.04606
893.4910  16.66785  3.95033
907.9430  16.68615  3.85567
922.6280  16.70195  3.76207
937.5510  16.71505  3.66991
952.7150  16.72560  3.57980
968.1240  16.73385  3.49173
983.7830  16.74005  3.40589
999.6950  16.74450  3.32215
1015.8600  16.74735  3.24044
1032.2900  16.74875  3.16061
1048.9900  16.74890  3.08209
1065.9600  16.74695  3.00485
1083.2000  16.74250  2.92954
1100.7200  16.73560  2.85702
1118.5200  16.72835  2.78740
1136.6100  16.72045  2.71944
1155.0000  16.71160  2.65314
1173.6800  16.70160  2.58848
1192.6600  16.69070  2.52540
1211.9500  16.67870  2.46382
1231.5500  16.66575  2.40367
1251.4700  16.65170  2.34476
1271.7200  16.63660  2.28700
1292.2900  16.61995  2.23027
1313.1900  16.60170  2.17490
1334.4300  16.58195  2.12090
1356.0100  16.56070  2.06823
1377.9400  16.53770  2.01686
1400.2300  16.51310  1.96675
1422.8800  16.48655  1.91784
1445.8900  16.45790  1.87016
1469.2800  16.42710  1.82353
1493.0400  16.39395  1.77788
1517.1900  16.35755  1.73240
1541.7300  16.31685  1.68794
1566.6700  16.27150  1.64458
1592.0100  16.22055  1.60232
1617.7600  16.16290  1.56114
1643.9200  16.09665  1.52104
1670.5100  16.01920  1.48196
1697.5300  15.92625  1.44389
1724.9900  15.81070  1.40683
1752.8900  15.65865  1.37012
1781.2400  15.43825  1.33420
1810.0500  15.04710  1.29911
1839.3200  12.54488  3.15976
1869.0700  15.15926  3.08608
1899.3000  15.60075  3.01416
1930.0200  15.86405  2.94384
1961.2400  16.05200  2.87516
1992.9600  16.19725  2.80811
2025.2000  16.31695  2.74408
2057.9500  16.41755  2.67857
2091.2400  16.50260  2.61419
2125.0600  16.57595  2.55096
2159.4300  16.63980  2.48887
2194.3600  16.69580  2.42793
2229.8500  16.74515  2.36816
2265.9200  16.78870  2.30952
2302.5700  16.82730  2.25210
2339.8100  16.86145  2.19576
2377.6600  16.89160  2.14050
2416.1100  16.91825  2.08645
2455.1900  16.94165  2.03346
2494.9000  16.96200  1.98161
2535.2600  16.97975  1.93086
2576.2600  16.99495  1.88121
2617.9300  17.00785  1.83259
2660.2700  17.01845  1.78501
2703.3000  17.02700  1.73854
2747.0300  17.03370  1.69305
2791.4600  17.03840  1.64856
2836.6100  17.04140  1.60517
2882.4900  17.04270  1.56267
2929.1100  17.04225  1.52114
2976.4800  17.04020  1.48061
3024.6300  17.03655  1.44103
3073.5500  17.03130  1.40235
3123.2600  17.02450  1.36457
3173.7800  17.01610  1.32769
3225.1100  17.00605  1.29170
3277.2700  16.99425  1.25656
3330.2800  16.98080  1.22225
3384.1500  16.96540  1.18878
3438.8800  16.94810  1.15611
3494.5000  16.92870  1.12425
3551.0200  16.90690  1.09315
3608.4600  16.88255  1.06283
3666.8200  16.85530  1.03326
3726.1300  16.82475  1.00442
3786.4000  16.79030  0.97629
3847.6400  16.75125  0.94887
3909.8700  16.70660  0.92213
3973.1100  16.65505  0.89606
4037.3800  16.59450  0.87066
4102.6800  16.52200  0.84588
4169.0300  16.43275  0.82174
4236.4600  16.31825  0.79823
4304.9800  16.16175  0.77530
4374.6200  15.92115  0.75294
4445.3700  15.42750  0.73118
4492.7000  11.89579  0.71722
4492.9000  11.89615  2.53601
4517.2700  15.10045  2.51555
4590.3300  15.93830  2.45601
4664.5800  16.29225  2.39741
4740.0300  16.52305  2.33978
4816.6900  16.69505  2.28311
4894.6000  16.83190  2.22745
4973.7700  16.94520  2.17269
5054.2100  17.04145  2.11893
5135.9600  17.12460  2.06615
5219.0300  17.19745  2.01436
5303.4400  17.26185  1.96356
5389.2200  17.31925  1.91373
5476.3900  17.37065  1.86490
5564.9700  17.41695  1.81707
5654.9800  17.45875  1.77020
5746.4400  17.49665  1.72430
5839.3900  17.53100  1.67936
5933.8300  17.56230  1.63540
6029.8100  17.59070  1.59235
6127.3300  17.61660  1.55028
6226.4400  17.64015  1.50912
6327.1500  17.66165  1.46890
6429.4800  17.68115  1.42955
6533.4800  17.69900  1.39113
6639.1500  17.71510  1.35355
6746.5400  17.72980  1.31688
6855.6500  17.74310  1.28109
6966.5400  17.75515  1.24611
7079.2200  17.76605  1.21198
7193.7200  17.77580  1.17865
7310.0700  17.78460  1.14615
7428.3100  17.79240  1.11446
7548.4500  17.79945  1.08351
7670.5400  17.80565  1.05336
7794.6100  17.81120  1.02396
7920.6800  17.81610  0.99526
8048.7900  17.82030  0.96731
8178.9800  17.82405  0.94007
8311.2600  17.82730  0.91350
8445.6900  17.83005  0.88763
8582.2900  17.83255  0.86244
8721.1100  17.83480  0.83788
8862.1600  17.83680  0.81395
9005.5000  17.83885  0.79070
9151.1600  17.84105  0.76800
9299.1700  17.84380  0.74592
9449.5800  17.84785  0.72445
9602.4200  17.85560  0.70352
9757.7300  17.88050  0.68318
9915.5500  17.85950  0.66335
10075.9000  17.83090  0.64407
10238.9000  17.82360  0.62531
10404.5000  17.81570  0.60706
10572.8000  17.80875  0.58931
10743.8000  17.80240  0.57204
10917.6000  17.79650  0.55525
11094.2000  17.79090  0.53892
11273.6000  17.78560  0.52304
11455.9000  17.78040  0.50760
11641.2000  17.77540  0.49259
11829.5000  17.77045  0.47800
12020.8000  17.76565  0.46381
12215.3000  17.76085  0.45003
12412.8000  17.75615  0.43663
12613.6000  17.75150  0.42360
12817.6000  17.74695  0.41095
13025.0000  17.74240  0.39865
13235.6000  17.73790  0.38671
13449.7000  17.73345  0.37510
13667.2000  17.72905  0.36382
13888.3000  17.72460  0.35287
14112.9000  17.72025  0.34223
