SiO2
20.02
2.65
E     f1    f2
837.9490  9.68062  2.03420
851.5020  9.69803  1.98256
865.2740  9.71360  1.93351
879.2690  9.72888  1.88678
893.4910  9.74418  1.84119
907.9430  9.75903  1.79591
922.6280  9.77287  1.75094
937.5510  9.78561  1.70460
952.7150  9.79593  1.65887
968.1240  9.80390  1.61384
983.7830  9.81002  1.57003
999.6950  9.81450  1.52746
1015.8600  9.81759  1.48610
1032.2900  9.81964  1.44640
1048.9900  9.82103  1.40739
1065.9600  9.82100  1.36903
1083.2000  9.81951  1.33171
1100.7200  9.81641  1.29599
1118.5200  9.81305  1.26196
1136.6100  9.80932  1.22882
1155.0000  9.80497  1.19654
1173.6800  9.79991  1.16511
1192.6600  9.79421  1.13449
1211.9500  9.78780  1.10466
1231.5500  9.78074  1.07560
1251.4700  9.77305  1.04715
1271.7200  9.76463  1.01928
1292.2900  9.75519  0.99193
1313.1900  9.74479  0.96527
1334.4300  9.73339  0.93932
1356.0100  9.72101  0.91406
1377.9400  9.70754  0.88949
1400.2300  9.69300  0.86556
1422.8800  9.67720  0.84223
1445.8900  9.66001  0.81954
1469.2800  9.64145  0.79741
1493.0400  9.62120  0.77577
1517.1900  9.59890  0.75418
1541.7300  9.57387  0.73311
1566.6700  9.54577  0.71264
1592.0100  9.51405  0.69271
1617.7600  9.47792  0.67334
1643.9200  9.43612  0.65452
1670.5100  9.38691  0.63622
1697.5300  9.32744  0.61842
1724.9900  9.25290  0.60112
1752.8900  9.15414  0.58400
1781.2400  9.00990  0.56727
1810.0500  8.75205  0.55093
1838.8000  6.50679  0.53535
1839.0000  6.50734  1.79750
1839.3200  7.08829  1.79703
1869.0700  8.83227  1.75473
1899.3000  9.12918  1.71343
1930.0200  9.30747  1.67309
1961.2400  9.43566  1.63370
1992.9600  9.53552  1.59525
2025.2000  9.61836  1.55861
2057.9500  9.68857  1.52097
2091.2400  9.74850  1.48396
2125.0600  9.80076  1.44760
2159.4300  9.84678  1.41188
2194.3600  9.88765  1.37682
2229.8500  9.92421  1.34243
2265.9200  9.95704  1.30868
2302.5700  9.98668  1.27563
2339.8100  10.01348  1.24319
2377.6600  10.03774  1.21137
2416.1100  10.05982  1.18026
2455.1900  10.07986  1.14975
2494.9000  10.09804  1.11991
2535.2600  10.11463  1.09070
2576.2600  10.12973  1.06213
2617.9300  10.14347  1.03416
2660.2700  10.15590  1.00679
2703.3000  10.16721  0.98008
2747.0300  10.17747  0.95392
2791.4600  10.18668  0.92835
2836.6100  10.19505  0.90343
2882.4900  10.20257  0.87903
2929.1100  10.20928  0.85518
2976.4800  10.21525  0.83193
3024.6300  10.22057  0.80923
3073.5500  10.22526  0.78705
3123.2600  10.22937  0.76541
3173.7800  10.23293  0.74429
3225.1100  10.23600  0.72369
3277.2700  10.23855  0.70359
3330.2800  10.24071  0.68398
3384.1500  10.24242  0.66486
3438.8800  10.24376  0.64622
3494.5000  10.24477  0.62805
3551.0200  10.24540  0.61032
3608.4600  10.24574  0.59305
3666.8200  10.24580  0.57621
3726.1300  10.24558  0.55981
3786.4000  10.24513  0.54383
3847.6400  10.24441  0.52825
3909.8700  10.24348  0.51309
3973.1100  10.24238  0.49832
4037.3800  10.24107  0.48392
4102.6800  10.23957  0.46992
4169.0300  10.23791  0.45629
4236.4600  10.23611  0.44304
4304.9800  10.23420  0.43014
4374.6200  10.23213  0.41758
4445.3700  10.22999  0.40538
4517.2700  10.22771  0.39351
4590.3300  10.22536  0.38196
4664.5800  10.22290  0.37073
4740.0300  10.22039  0.35981
4816.6900  10.21783  0.34919
4894.6000  10.21518  0.33887
4973.7700  10.21248  0.32884
5054.2100  10.20976  0.31909
5135.9600  10.20699  0.30960
5219.0300  10.20420  0.30038
5303.4400  10.20136  0.29144
5389.2200  10.19852  0.28273
5476.3900  10.19565  0.27428
5564.9700  10.19277  0.26607
5654.9800  10.18989  0.25808
5746.4400  10.18700  0.25033
5839.3900  10.18411  0.24280
5933.8300  10.18125  0.23549
6029.8100  10.17838  0.22838
