U2N3
10.16
11.373
E     f1    f2
276.9570  17.64380  1.61812
281.4370  17.50972  1.59420
285.9890  17.36520  1.57065
290.6150  17.22059  1.56768
295.3150  17.08434  1.56797
300.0920  16.95070  1.56841
304.9450  16.81706  1.56898
309.8780  16.68171  1.56970
314.8900  16.54178  1.56955
319.9830  16.39164  1.57389
325.1580  16.24247  1.58787
330.4180  16.09194  1.60233
335.7620  15.93675  1.61726
341.1920  15.77452  1.63266
346.7110  15.60239  1.64853
352.3190  15.41477  1.66486
358.0170  15.20414  1.69661
363.8080  14.98974  1.74422
369.6920  14.76775  1.79379
375.6720  14.52642  1.84528
381.7480  14.25548  1.89876
387.9220  13.93661  1.95428
394.1970  13.53425  2.02808
400.5730  12.99981  2.12286
407.0520  11.96693  2.22277
413.6350  12.07433  4.72168
420.3260  12.70436  4.78393
427.1240  12.91332  4.90777
434.0320  13.01018  5.05819
441.0520  13.05255  5.22552
448.1860  13.06367  5.41100
455.4350  13.05849  5.61457
462.8020  13.04321  5.83663
470.2870  13.02780  6.08058
477.8940  13.02369  6.33893
485.6230  13.02235  6.60892
493.4780  13.02957  6.90265
501.4590  13.07117  7.22181
509.5700  13.13998  7.51092
517.8120  13.20564  7.80091
526.1870  13.27349  8.11105
534.6980  13.36291  8.44242
543.3460  13.50167  8.78479
552.1340  13.66315  9.11857
561.0650  13.87716  9.47255
570.1390  14.16821  9.78139
579.3610  14.46454  10.03254
588.7320  14.85953  10.28594
598.2540  15.20726  10.29487
607.9300  15.46842  10.30493
617.7630  15.73692  10.29307
627.7550  15.89354  10.17598
637.9080  15.89026  10.12164
648.2260  15.85658  10.14570
658.7110  15.79527  10.22884
669.3650  15.74132  10.36586
680.1910  15.65242  10.50691
691.1930  15.51231  10.75421
702.3720  15.44793  11.11816
713.7330  15.43913  11.50026
725.2770  15.47709  11.91894
737.0080  15.56174  12.35760
748.9280  15.70419  12.81575
761.0420  15.88705  13.27019
773.3510  16.10852  13.74437
785.8590  16.38974  14.23869
798.5700  16.74962  14.71768
811.4860  17.15106  15.17708
824.6110  17.60966  15.65429
837.9490  18.23380  16.14983
851.5020  18.89103  16.37963
865.2740  19.50407  16.58762
879.2690  20.15400  16.79979
893.4910  20.86056  16.89671
907.9430  21.48696  16.87418
922.6280  22.07443  16.85220
937.5510  22.62964  16.77269
952.7150  23.13156  16.68074
968.1240  23.56107  16.65738
983.7830  24.09048  16.74177
999.6950  24.83159  16.82730
1015.8600  26.41259  16.91397
1032.2900  26.30772  15.05724
1048.9900  25.92939  14.94387
1065.9600  26.14212  14.90350
1083.2000  26.39112  14.76711
1100.7200  26.62523  14.62595
1118.5200  26.85903  14.48634
1136.6100  27.09171  14.34822
1155.0000  27.32259  14.21164
1173.6800  27.55137  14.07653
1192.6600  27.77803  13.94286
1211.9500  28.00303  13.81063
1231.5500  28.22706  13.67978
1251.4700  28.45123  13.55021
1271.7200  28.67737  13.42177
1292.2900  28.90926  13.29454
1313.1900  29.16514  13.16862
1334.4300  29.41726  12.98337
1356.0100  29.64085  12.78758
1377.9400  29.84006  12.59478
1400.2300  30.02638  12.40499
1422.8800  30.20225  12.21817
1445.8900  30.36939  12.03424
1469.2800  30.52903  11.85310
1493.0400  30.68222  11.67472
1517.1900  30.82994  11.49903
1541.7300  30.97299  11.32601
1566.6700  31.11251  11.15567
1592.0100  31.25001  10.98794
1617.7600  31.38819  10.82282
1643.9200  31.53804  10.66023
1670.5100  31.68623  10.46360
1697.5300  31.81306  10.25760
1724.9900  31.91945  10.05563
1752.8900  32.01470  9.85756
1781.2400  32.10037  9.66340
1810.0500  32.17768  9.47306
1839.3200  32.24747  9.28650
1869.0700  32.31042  9.10362
1899.3000  32.36701  8.92438
1930.0200  32.41763  8.74868
1961.2400  32.46263  8.57645
1992.9600  32.50226  8.40764
2025.2000  32.53686  8.24228
2057.9500  32.56662  8.08004
2091.2400  32.59163  7.92100
2125.0600  32.61212  7.76507
2159.4300  32.62826  7.61228
2194.3600  32.64038  7.46245
2229.8500  32.64887  7.31563
2265.9200  32.65526  7.17168
2302.5700  32.65963  7.02493
2339.8100  32.65594  6.87580
2377.6600  32.64263  6.72984
2416.1100  32.62262  6.58695
2455.1900  32.59600  6.44715
2494.9000  32.56288  6.31031
2535.2600  32.52315  6.17634
2576.2600  32.47659  6.04524
2617.9300  32.42292  5.91694
2660.2700  32.36170  5.79137
2703.3000  32.29247  5.66847
2747.0300  32.21455  5.54819
2791.4600  32.12714  5.43044
2836.6100  32.02924  5.31519
2882.4900  31.91961  5.20243
2929.1100  31.79668  5.09203
2976.4800  31.65714  4.98401
3024.6300  31.50028  4.88091
3073.5500  31.32488  4.78092
3123.2600  31.12571  4.68294
3173.7800  30.90257  4.58700
3225.1100  30.64430  4.48201
3277.2700  30.31895  4.35953
3330.2800  29.90053  4.24041
3384.1500  29.34991  4.12455
3438.8800  28.57055  4.01187
3494.5000  27.25675  3.90224
3551.0200  19.01138  3.79562
3551.6000  15.46576  3.79455
3551.8000  15.46856  9.62838
3608.4600  27.10107  9.19953
3666.8200  27.77960  8.78423
3726.1300  25.04350  8.50402
3727.5000  22.60467  8.49770
3727.7000  22.60574  11.35974
3786.4000  28.84648  11.19575
3847.6400  29.85524  11.02986
3909.8700  30.49524  10.86638
3973.1100  30.96066  10.74823
4037.3800  31.35487  10.66572
4102.6800  31.70417  10.57747
4169.0300  31.95735  10.42266
4236.4600  32.17939  10.27019
4303.3000  29.32697  10.12355
4303.5000  29.33065  11.71046
4304.9800  30.61094  11.70539
4374.6200  32.80404  11.47085
4445.3700  33.44880  11.24102
4517.2700  33.91846  11.01576
4590.3300  34.30244  10.78301
4664.5800  34.61183  10.54022
4740.0300  34.83937  10.31991
4816.6900  35.03909  10.15420
4894.6000  35.24196  9.99116
4973.7700  35.42073  9.83072
5054.2100  35.56765  9.67291
5135.9600  35.67038  9.51761
5182.1000  34.99672  9.43212
5182.3000  34.99888  9.87340
5219.0300  35.81810  9.79418
5303.4400  36.17340  9.61659
5389.2200  36.42340  9.44222
5476.3900  36.63731  9.27100
5564.9700  36.83155  9.10289
5654.9800  37.01778  8.93788
5746.4400  37.19478  8.75398
5839.3900  37.34813  8.56622
5933.8300  37.48190  8.38245
6029.8100  37.60220  8.20267
6127.3300  37.71025  8.02674
6226.4400  37.80699  7.85460
6327.1500  37.88415  7.68612
6429.4800  37.95109  7.54042
6533.4800  38.02585  7.40642
6639.1500  38.10206  7.27479
6746.5400  38.17777  7.14555
6855.6500  38.25254  7.01857
6966.5400  38.32653  6.89388
7079.2200  38.40016  6.77137
7193.7200  38.47446  6.65104
7310.0700  38.55049  6.53288
7428.3100  38.64346  6.41682
7548.4500  38.74384  6.27354
7670.5400  38.81907  6.10310
7794.6100  38.87105  5.93733
7920.6800  38.90851  5.77608
8048.7900  38.93323  5.61917
8178.9800  38.93671  5.46796
8311.2600  38.93426  5.34991
8445.6900  38.94690  5.23444
8582.2900  38.95903  5.12146
8721.1100  38.97952  5.01088
8862.1600  39.00052  4.88421
9005.5000  38.99692  4.74014
9151.1600  38.96034  4.60028
9299.1700  38.88237  4.48663
9449.5800  38.73161  4.40579
9602.4200  38.73258  4.63284
9757.7300  38.97000  4.56610
9915.5500  39.01779  4.45289
10075.9000  39.06231  4.34105
10238.9000  39.09336  4.23157
10404.5000  39.11542  4.12442
10572.8000  39.13057  4.01956
10743.8000  39.14005  3.91701
10917.6000  39.14478  3.81668
11094.2000  39.14523  3.71857
11273.6000  39.14186  3.62263
11455.9000  39.13489  3.52884
11641.2000  39.12457  3.43716
11829.5000  39.11102  3.34755
12020.8000  39.09432  3.25998
12215.3000  39.07451  3.17442
12412.8000  39.05158  3.09082
12613.6000  39.02550  3.00916
12817.6000  38.99623  2.92940
13025.0000  38.96356  2.85150
13235.6000  38.92734  2.77542
13449.7000  38.88737  2.70114
13667.2000  38.84332  2.62862
13888.3000  38.79476  2.55782
14112.9000  38.74117  2.48871
14341.2000  38.68190  2.42125
14573.1000  38.61604  2.35541
14808.9000  38.54239  2.29116
15048.4000  38.45930  2.22846
15291.8000  38.36453  2.16728
15539.1000  38.25473  2.10759
15790.4000  38.12474  2.04935
16045.8000  37.96595  1.99254
16305.4000  37.76272  1.93711
16569.1000  37.48106  1.88305
16837.1000  37.02181  1.83032
17109.4000  35.65148  1.77889
17166.2000  30.59477  1.76845
17166.4000  30.59489  4.27873
17386.1000  36.78071  4.18747
17667.4000  37.44607  4.07508
17953.1000  37.79584  3.96575
18243.5000  38.02221  3.85934
18538.6000  38.17842  3.75579
18838.4000  38.28603  3.65502
19143.1000  38.35477  3.55695
19452.7000  38.38796  3.46152
19767.4000  38.38334  3.36866
20087.1000  38.33053  3.27829
20412.0000  38.19885  3.19034
20742.1000  37.85793  3.10476
20947.5000  34.83209  3.05334
20947.7000  34.83233  4.32775
21077.6000  37.70157  4.28646
21418.5000  38.19229  4.18109
21757.3000  37.17031  4.08057
21757.5000  37.17071  4.63369
21765.0000  37.84882  4.63149
22117.0000  38.69927  4.52833
22474.7000  38.98509  4.42660
22838.2000  39.19419  4.32633
23207.6000  39.36328  4.22761
23583.0000  39.50619  4.13037
23964.4000  39.62997  4.03474
24352.0000  39.73900  3.94068
24745.9000  39.83603  3.84821
25146.2000  39.92310  3.75734
25552.9000  40.00162  3.66808
25966.2000  40.07274  3.58044
26386.1000  40.13738  3.49442
26812.9000  40.19626  3.41002
27246.6000  40.24999  3.32724
