CrSi
40.04
5.5
E     f1    f2
259.7410  12.32615  5.83216
263.9420  12.39350  5.75239
268.2110  12.45780  5.67376
272.5490  12.51940  5.59624
276.9570  12.57915  5.51983
281.4370  12.63825  5.44450
285.9890  12.69775  5.36553
290.6150  12.75185  5.28418
295.3150  12.80240  5.20407
300.0920  12.85000  5.12306
304.9450  12.89365  5.04038
309.8780  12.93305  4.95898
314.8900  12.96860  4.87774
319.9830  13.00060  4.79783
325.1580  13.02955  4.71924
330.4180  13.05590  4.64194
335.7620  13.08010  4.56591
341.1920  13.10325  4.49114
346.7110  13.12825  4.41346
352.3190  13.14665  4.33145
358.0170  13.15955  4.25097
363.8080  13.16995  4.17200
369.6920  13.17970  4.08625
375.6720  13.17785  3.99790
381.7480  13.16665  3.91188
387.9220  13.14975  3.82998
394.1970  13.12785  3.74980
400.5730  13.10020  3.67131
407.0520  13.06645  3.59447
413.6350  13.02520  3.51925
420.3260  12.97680  3.44990
427.1240  12.92450  3.38416
434.0320  12.86780  3.31972
441.0520  12.80475  3.25656
448.1860  12.73450  3.19465
455.4350  12.65670  3.13397
462.8020  12.57005  3.07429
470.2870  12.47210  3.01175
477.8940  12.35885  2.95036
485.6230  12.22885  2.89026
493.4780  12.07940  2.83145
501.4590  11.90660  2.77347
509.5700  11.70305  2.71550
517.8120  11.46000  2.65877
526.1870  11.16418  2.60327
534.6980  10.79420  2.54896
543.3460  10.30919  2.49310
552.1340  9.62424  2.43738
561.0650  8.51635  2.38290
570.1390  5.84256  2.32966
574.0000  -2.84019  2.30778
574.2000  -2.82672  9.83707
579.3610  6.81983  9.68124
588.7320  9.42300  9.40678
598.2540  10.71184  9.13847
607.9300  11.56271  8.87780
617.7630  12.17945  8.62461
627.7550  12.63730  8.37863
637.9080  12.94165  8.17882
648.2260  13.20630  8.05428
658.7110  13.44150  7.93176
669.3650  13.60115  7.84956
680.1910  13.78975  7.85591
691.1930  14.00615  7.86314
702.3720  14.23705  7.87264
713.7330  14.48415  7.88416
725.2770  14.77590  7.89637
737.0080  15.11630  7.84376
748.9280  15.39875  7.70462
761.0420  15.63585  7.56794
773.3510  15.84895  7.43375
785.8590  16.04585  7.30195
798.5700  16.23220  7.17223
811.4860  16.40995  7.04274
824.6110  16.58655  6.91573
837.9490  16.77595  6.77571
851.5020  16.93505  6.59859
865.2740  17.06605  6.42613
879.2690  17.17835  6.25814
893.4910  17.27255  6.09459
907.9430  17.35485  5.94794
922.6280  17.43400  5.80906
937.5510  17.51160  5.67348
952.7150  17.58790  5.54108
968.1240  17.65925  5.40178
983.7830  17.72015  5.26245
999.6950  17.76805  5.12671
1015.8600  17.80780  5.00113
1032.2900  17.84800  4.88351
1048.9900  17.88720  4.76726
1065.9600  17.92225  4.65232
1083.2000  17.95305  4.54014
1100.7200  17.97955  4.43156
1118.5200  18.00400  4.32668
1136.6100  18.02625  4.22430
1155.0000  18.04600  4.12431
1173.6801  18.06330  4.02669
1192.6600  18.07835  3.93136
1211.9500  18.09105  3.83827
1231.5500  18.10185  3.74737
1251.4700  18.11075  3.65798
1271.7200  18.11755  3.56999
1292.2900  18.12125  3.48321
1313.1899  18.12220  3.39853
1334.4301  18.12060  3.31590
1356.0100  18.11650  3.23524
1377.9399  18.10990  3.15651
1400.2300  18.10085  3.07969
1422.8800  18.08935  3.00475
1445.8900  18.07530  2.93158
1469.2800  18.05900  2.85975
1493.0400  18.04025  2.78904
1517.1899  18.01705  2.71711
1541.7300  17.98820  2.64662
1566.6700  17.95335  2.57791
1592.0100  17.91210  2.51098
1617.7600  17.86335  2.44579
1643.9200  17.80540  2.38231
1670.5100  17.73570  2.32050
1697.5300  17.65010  2.26029
1724.9900  17.54185  2.20163
1752.8900  17.39665  2.14316
1781.2400  17.18230  2.08580
1810.0500  16.79656  2.02968
1839.3199  14.29913  3.86989
1869.0699  16.91791  3.77633
1899.3000  17.36330  3.68502
1930.0200  17.63015  3.59595
1961.2400  17.82140  3.50904
1992.9600  17.96955  3.42419
2025.2000  18.09240  3.34326
2057.9500  18.19605  3.26066
2091.2400  18.28360  3.17959
2125.0601  18.35920  3.10011
2159.4299  18.42515  3.02225
2194.3601  18.48305  2.94587
2229.8501  18.53410  2.87111
2265.9199  18.57925  2.79791
2302.5701  18.61940  2.72631
2339.8101  18.65500  2.65616
2377.6599  18.68655  2.58750
2416.1101  18.71455  2.52040
2455.1899  18.73925  2.45476
2494.8999  18.76100  2.39060
2535.2600  18.78010  2.32790
2576.2600  18.79675  2.26665
2617.9299  18.81120  2.20677
2660.2700  18.82345  2.14828
2703.3000  18.83385  2.09121
2747.0300  18.84250  2.03542
2791.4600  18.84935  1.98096
2836.6101  18.85480  1.92790
2882.4900  18.85875  1.87603
2929.1101  18.86135  1.82541
2976.4800  18.86260  1.77609
3024.6299  18.86275  1.72799
3073.5500  18.86175  1.68105
3123.2600  18.85970  1.63529
