U4O9
113.57
11.3
E     f1    f2
255.6070  19.80231  1.93409
259.7410  19.64835  1.87973
263.9420  19.48594  1.83854
268.2110  19.33453  1.81170
272.5490  19.18878  1.78528
276.9570  19.04427  1.75928
281.4370  18.89828  1.73369
285.9890  18.74086  1.70849
290.6150  18.58353  1.70612
295.3150  18.43570  1.70735
300.0920  18.29102  1.70873
304.9450  18.14658  1.71023
309.8780  18.00049  1.71187
314.8900  17.84960  1.71272
319.9830  17.68789  1.71863
325.1580  17.52785  1.73522
330.4180  17.36689  1.75231
335.7620  17.20145  1.76988
341.1920  17.02895  1.78795
346.7110  16.84639  1.80649
352.3190  16.64775  1.82553
358.0170  16.42495  1.86165
363.8080  16.19973  1.91538
369.6920  15.96839  1.97123
375.6720  15.71868  2.02921
381.7480  15.44056  2.08935
387.9220  15.11608  2.15174
394.1970  14.71073  2.23442
400.5730  14.18392  2.34038
407.0520  13.19616  2.45203
413.6350  13.26305  4.78596
420.3260  13.80807  4.86474
427.1240  13.96227  5.01175
434.0320  14.01673  5.18810
441.0520  14.02327  5.38303
448.1860  14.00283  5.59795
455.4350  13.96955  5.83279
462.8020  13.92891  6.08799
470.2870  13.89105  6.36734
477.8940  13.86809  6.66250
485.6230  13.85009  6.97044
493.4780  13.84318  7.30458
501.4590  13.87579  7.66683
509.5700  13.93976  7.99552
517.8120  14.00120  8.32503
526.1870  14.06592  8.67677
534.6980  14.15532  9.05197
543.3460  14.30016  9.43923
552.1340  14.47075  9.81681
561.0650  14.69997  10.21669
570.1390  15.01503  10.56695
579.3610  15.33683  10.85341
588.7320  15.76910  11.14219
598.2540  16.14940  11.15916
607.9300  16.43400  11.17722
617.7630  16.72717  11.17075
627.7550  16.89643  11.04719
637.9080  16.88836  10.99320
648.2260  16.84684  11.02616
658.7110  16.77490  11.12460
669.3650  16.71141  11.28276
680.1910  16.60932  11.44526
691.1930  16.45056  11.72566
702.3720  16.37615  12.13555
713.7330  16.36369  12.56546
725.2770  16.40335  13.03589
737.0080  16.49504  13.52838
748.9280  16.65108  14.04240
761.0420  16.85209  14.55218
773.3510  17.09606  15.08388
785.8590  17.40660  15.63802
798.5700  17.80477  16.17508
811.4860  18.24935  16.69024
824.6110  18.75760  17.22507
837.9490  19.44993  17.78014
851.5020  20.17918  18.03979
865.2740  20.85942  18.27505
879.2690  21.58071  18.51481
893.4910  22.36499  18.62642
907.9430  23.06025  18.60520
922.6280  23.71230  18.58449
937.5510  24.32855  18.49986
952.7150  24.88570  18.40131
968.1240  25.36247  18.37889
983.7830  25.95031  18.47610
999.6950  26.77344  18.57449
1015.8600  28.52984  18.67405
1032.2900  28.41308  16.61418
1048.9900  27.99249  16.49133
1065.9600  28.22869  16.44955
1083.2000  28.50527  16.30100
1100.7200  28.76536  16.14708
1118.5200  29.02514  15.99480
1136.6100  29.28371  15.84410
1155.0000  29.54033  15.69502
1173.6800  29.79463  15.54752
1192.6600  30.04660  15.40154
1211.9500  30.29674  15.25709
1231.5500  30.54581  15.11410
1251.4700  30.79505  14.97251
1271.7200  31.04648  14.83214
1292.2900  31.30436  14.69309
1313.1900  31.58894  14.55543
1334.4300  31.86937  14.35179
1356.0100  32.11814  14.13637
1377.9400  32.33982  13.92422
1400.2300  32.54721  13.71535
1422.8800  32.74300  13.50972
1445.8900  32.92909  13.30724
1469.2800  33.10687  13.10782
1493.0400  33.27748  12.91141
1517.1900  33.44202  12.71796
1541.7300  33.60140  12.52742
1566.6700  33.75687  12.33981
1592.0100  33.91009  12.15506
1617.7600  34.06408  11.97316
1643.9200  34.23103  11.79402
1670.5100  34.39615  11.57701
1697.5300  34.53753  11.34956
1724.9900  34.65619  11.12653
1752.8900  34.76248  10.90783
1781.2400  34.85812  10.69343
1810.0500  34.94449  10.48325
1839.3200  35.02252  10.27722
1869.0700  35.09293  10.07524
1899.3000  35.15628  9.87727
1930.0200  35.21301  9.68320
1961.2400  35.26348  9.49296
1992.9600  35.30799  9.30648
2025.2000  35.34690  9.12378
2057.9500  35.38042  8.94454
2091.2400  35.40866  8.76883
2125.0600  35.43189  8.59655
2159.4300  35.45028  8.42773
2194.3600  35.46420  8.26217
2229.8500  35.47408  8.09994
2265.9200  35.48162  7.94085
2302.5700  35.48692  7.77865
2339.8100  35.48326  7.61377
2377.6600  35.46891  7.45238
2416.1100  35.44711  7.29439
2455.1900  35.41795  7.13981
2494.9000  35.38157  6.98849
2535.2600  35.33785  6.84034
2576.2600  35.28654  6.69536
2617.9300  35.22730  6.55346
2660.2700  35.15969  6.41459
2703.3000  35.08317  6.27866
2747.0300  34.99698  6.14562
2791.4600  34.90024  6.01539
2836.6100  34.79185  5.88790
2882.4900  34.67041  5.76317
2929.1100  34.53420  5.64105
2976.4800  34.37953  5.52155
3024.6300  34.20560  5.40750
3073.5500  34.01106  5.29690
3123.2600  33.79012  5.18851
3173.7800  33.54253  5.08237
3225.1100  33.25591  4.96617
3277.2700  32.89474  4.83052
3330.2800  32.43016  4.69858
3384.1500  31.81869  4.57026
3438.8800  30.95307  4.44546
3494.5000  29.49362  4.32404
3551.0200  20.33248  4.20595
3551.6000  16.39295  4.20476
3551.8000  16.39606  10.68674
3608.4600  29.32124  10.21060
3666.8200  30.07545  9.74951
3726.1300  27.03567  9.43851
3727.5000  24.32588  9.43150
3727.7000  24.32708  12.61150
3786.4000  31.26144  12.42963
3847.6400  32.38256  12.24562
3909.8700  33.09393  12.06429
3973.1100  33.61133  11.93331
4037.3800  34.04960  11.84193
4102.6800  34.43798  11.74416
4169.0300  34.71953  11.57243
4236.4600  34.96650  11.40328
4303.3000  31.79742  11.24060
4303.5000  31.80150  13.00383
4304.9800  33.22404  12.99820
4374.6200  35.66103  12.73784
4445.3700  36.37766  12.48272
4517.2700  36.89974  12.23267
4590.3300  37.32660  11.97429
4664.5800  37.67059  11.70475
4740.0300  37.92362  11.46018
4816.6900  38.14575  11.27626
4894.6000  38.37136  11.09531
4973.7700  38.57021  10.91723
5054.2100  38.73364  10.74208
5135.9600  38.84799  10.56970
5182.1000  38.09959  10.47482
5182.3000  38.10199  10.96512
5219.0300  39.01231  10.87718
5303.4400  39.40728  10.68002
5389.2200  39.68524  10.48645
5476.3900  39.92309  10.29636
5564.9700  40.13909  10.10973
5654.9800  40.34618  9.92654
5746.4400  40.54302  9.72235
5839.3900  40.71357  9.51388
5933.8300  40.86236  9.30982
6029.8100  40.99619  9.11019
6127.3300  41.11639  8.91485
6226.4400  41.22404  8.72370
6327.1500  41.30991  8.53662
6429.4800  41.38443  8.37485
6533.4800  41.46764  8.22607
6639.1500  41.55246  8.07994
6746.5400  41.63672  7.93644
6855.6500  41.71992  7.79545
6966.5400  41.80226  7.65701
7079.2200  41.88420  7.52098
7193.7200  41.96688  7.38737
7310.0700  42.05147  7.25618
7428.3100  42.15489  7.12730
7548.4500  42.26654  6.96818
7670.5400  42.35024  6.77890
7794.6100  42.40810  6.59478
7920.6800  42.44983  6.41569
8048.7900  42.47740  6.24142
8178.9800  42.48137  6.07348
8311.2600  42.47875  5.94238
8445.6900  42.49288  5.81415
8582.2900  42.50646  5.68868
8721.1100  42.52932  5.56588
8862.1600  42.55274  5.42519
9005.5000  42.54883  5.26517
9151.1600  42.50827  5.10983
9299.1700  42.42172  4.98361
9449.5800  42.25429  4.89384
9602.4200  42.25545  5.14616
9757.7300  42.51932  5.07206
9915.5500  42.57250  4.94631
10075.9000  42.62204  4.82209
10238.9000  42.65662  4.70050
10404.5000  42.68119  4.58149
10572.8000  42.69810  4.46502
10743.8000  42.70869  4.35111
10917.6000  42.71402  4.23967
11094.2000  42.71458  4.13070
11273.6000  42.71090  4.02414
11455.9000  42.70322  3.91996
11641.2000  42.69181  3.81813
11829.5000  42.67681  3.71859
12020.8000  42.65831  3.62133
12215.3000  42.63635  3.52628
12412.8000  42.61093  3.43343
12613.6000  42.58200  3.34272
12817.6000  42.54953  3.25413
13025.0000  42.51328  3.16760
13235.6000  42.47308  3.08310
13449.7000  42.42872  3.00059
13667.2000  42.37982  2.92003
13888.3000  42.32591  2.84139
14112.9000  42.26641  2.76462
