MoSi2
50.70
6.24
E     f1    f2
255.6070  8.11736  8.16559
259.7410  8.27533  8.46725
263.9420  8.53437  8.74107
268.2110  8.77141  8.89769
272.5490  8.99088  9.03529
276.9570  9.21801  9.15779
281.4370  9.42397  9.25645
285.9890  9.62985  9.36463
290.6150  9.85896  9.44249
295.3150  10.05339  9.48274
300.0920  10.21338  9.52366
304.9450  10.34977  9.61650
309.8780  10.55857  9.73435
314.8900  10.76299  9.77517
319.9830  10.94615  9.81944
325.1580  11.11792  9.86723
330.4180  11.27667  9.91859
335.7620  11.44964  10.01097
341.1920  11.66402  10.08572
346.7110  11.86627  10.12589
352.3190  12.05963  10.16891
358.0170  12.25363  10.21480
363.8080  12.45230  10.26349
369.6920  12.66030  10.30409
375.6720  12.86550  10.34212
381.7480  13.07630  10.38369
387.9220  13.30497  10.42883
394.1970  13.54323  10.44581
400.5730  13.77880  10.45834
407.0520  14.04053  10.47330
413.6350  14.29583  10.43092
420.3260  14.52713  10.38690
427.1240  14.75050  10.34435
434.0320  14.98210  10.30325
441.0520  15.21537  10.23609
448.1860  15.42717  10.15511
455.4350  15.62623  10.07549
462.8020  15.81690  9.99694
470.2870  16.00050  9.91553
477.8940  16.16767  9.83562
485.6230  16.33497  9.77807
493.4780  16.51297  9.72413
501.4590  16.69907  9.67150
509.5700  16.91510  9.61976
517.8120  17.12613  9.52095
526.1870  17.32047  9.42367
534.6980  17.51280  9.32791
543.3460  17.72260  9.23361
552.1340  17.95027  9.10066
561.0650  18.13917  8.92713
570.1390  18.29997  8.75699
579.3610  18.44553  8.59016
588.7320  18.58010  8.42337
598.2540  18.69957  8.25379
607.9300  18.80510  8.08771
617.7630  18.89863  7.92505
627.7550  18.98113  7.76574
637.9080  19.03673  7.61327
648.2260  19.09487  7.49243
658.7110  19.16267  7.37371
669.3650  19.23083  7.25708
680.1910  19.29820  7.14248
691.1930  19.36407  7.02988
702.3720  19.42817  6.92109
713.7330  19.49260  6.81571
