CoC
35.47
6.2
E     f1    f2
259.7410  9.58903  3.26113
263.9420  9.51989  3.21967
268.2110  9.42208  3.17877
272.5490  9.27474  3.13594
276.9570  9.02731  3.09295
281.4370  8.47124  3.05032
285.9890  8.27449  5.01554
290.6150  9.15893  4.93643
295.3150  9.56423  4.85863
300.0920  9.83918  4.78137
304.9450  10.05078  4.70470
309.8780  10.22323  4.62850
314.8900  10.36907  4.55345
319.9830  10.49560  4.47968
325.1580  10.60782  4.40723
330.4180  10.70830  4.33501
335.7620  10.79894  4.26354
341.1920  10.88087  4.19274
346.7110  10.95532  4.12307
352.3190  11.02351  4.05456
358.0170  11.08673  3.98722
363.8080  11.14521  3.91993
369.6920  11.19917  3.85353
375.6720  11.25020  3.78814
381.7480  11.29813  3.72017
387.9220  11.34060  3.65096
394.1970  11.37709  3.58256
400.5730  11.40919  3.51513
407.0520  11.43705  3.44887
413.6350  11.46130  3.38392
420.3260  11.48205  3.31973
427.1240  11.49946  3.25659
434.0320  11.51331  3.19428
441.0520  11.52382  3.13319
448.1860  11.53139  3.07320
455.4350  11.53577  3.01397
462.8020  11.53694  2.95578
470.2870  11.53499  2.89868
477.8940  11.53037  2.84270
485.6230  11.52286  2.78688
493.4780  11.51143  2.73108
501.4590  11.49589  2.67642
509.5700  11.47655  2.62289
517.8120  11.45311  2.57053
526.1870  11.42569  2.51953
534.6980  11.39433  2.47012
543.3460  11.35926  2.42199
552.1340  11.32042  2.37485
561.0650  11.27707  2.32731
570.1390  11.22749  2.28023
579.3610  11.17176  2.23493
588.7320  11.10992  2.19081
598.2540  11.04140  2.14774
607.9300  10.96539  2.10550
617.7630  10.88084  2.06415
627.7550  10.78689  2.02356
637.9080  10.68185  1.98280
648.2260  10.56300  1.94144
658.7110  10.42636  1.90002
669.3650  10.26831  1.85951
680.1910  10.08458  1.82315
691.1930  9.87246  1.79015
702.3720  9.62541  1.75838
713.7330  9.32687  1.72328
725.2770  8.94960  1.68625
737.0080  8.45352  1.65003
748.9280  7.75315  1.61461
761.0420  6.61499  1.57997
773.3510  3.77453  1.54611
778.0000  -5.16049  1.53372
778.2000  -5.15432  8.86853
785.8590  5.12512  8.76577
798.5700  7.51403  8.60022
811.4860  8.74690  8.43787
824.6110  9.59030  8.27858
837.9490  10.23149  8.12228
851.5020  10.74791  7.96936
865.2740  11.17616  7.80791
879.2690  11.52342  7.63952
893.4910  11.73577  7.46850
907.9430  11.85164  7.43934
