mo4b4c
48.74
7.85
E     f1    f2
255.6070  3.21427  5.49568
259.7410  3.33732  5.97494
263.9420  3.59382  6.41606
268.2110  3.81721  6.70000
272.5490  4.00902  6.95761
276.9570  4.19137  7.19328
281.4370  4.27804  7.39526
285.9890  4.44581  8.05801
290.6150  4.88718  8.22136
295.3150  5.17314  8.33387
300.0920  5.38439  8.45033
304.9450  5.55288  8.64032
309.8780  5.81367  8.86263
314.8900  6.06538  8.98135
319.9830  6.28656  9.10373
325.1580  6.49094  9.22983
330.4180  6.67671  9.35975
335.7620  6.88055  9.54340
341.1920  7.13838  9.70261
346.7110  7.37905  9.81490
352.3190  7.60663  9.93010
358.0170  7.83186  10.04821
363.8080  8.05915  10.16920
369.6920  8.29181  10.29324
375.6720  8.53351  10.42021
381.7480  8.78896  10.54938
387.9220  9.07158  10.68124
394.1970  9.37004  10.77416
400.5730  9.66726  10.85850
407.0520  10.00018  10.94418
413.6350  10.32576  10.95205
420.3260  10.62044  10.95638
427.1240  10.90560  10.96133
434.0320  11.20251  10.96690
441.0520  11.50243  10.93646
448.1860  11.77454  10.88629
455.4350  12.02889  10.83643
462.8020  12.27172  10.78696
470.2870  12.50564  10.73798
477.8940  12.72097  10.68960
485.6230  12.93828  10.66964
493.4780  13.17123  10.65300
501.4590  13.41599  10.63679
509.5700  13.70158  10.62051
517.8120  13.98133  10.54027
526.1870  14.23966  10.46074
534.6980  14.49574  10.38182
543.3460  14.77543  10.30361
552.1340  15.07901  10.17282
561.0650  15.33112  9.98737
570.1390  15.54636  9.80553
579.3610  15.73983  9.62668
588.7320  15.91861  9.44944
598.2540  16.07931  9.27021
607.9300  16.22375  9.09440
617.7630  16.35369  8.92197
627.7550  16.47005  8.75279
637.9080  16.55184  8.59122
648.2260  16.63767  8.47018
658.7110  16.73648  8.35059
669.3650  16.83595  8.23281
680.1910  16.93474  8.11780
691.1930  17.03352  8.00528
702.3720  17.13267  7.89461
713.7330  17.23159  7.78452
725.2770  17.32944  7.67540
737.0080  17.42692  7.56787
748.9280  17.52498  7.46197
761.0420  17.62463  7.35756
773.3510  17.73378  7.25475
785.8590  17.85021  7.13723
798.5700  17.95528  7.00622
811.4860  18.05913  6.87765
824.6110  18.15906  6.72768
837.9490  18.24052  6.57067
851.5020  18.30403  6.41725
865.2740  18.35670  6.26733
879.2690  18.38811  6.12091
893.4910  18.41347  6.00314
907.9430  18.45448  5.89865
922.6280  18.52527  5.79598
937.5510  18.55360  5.63416
952.7150  18.56908  5.51327
968.1240  18.57082  5.39504
983.7830  18.57800  5.31775
999.6950  18.62002  5.24388
1015.8600  18.66568  5.14220
1032.2900  18.70019  5.03723
1048.9900  18.72997  4.93274
1065.9600  18.75468  4.82860
1083.2000  18.77548  4.72673
1100.7200  18.79333  4.62702
1118.5200  18.80865  4.52944
1136.6100  18.82174  4.43389
1155.0000  18.83274  4.34038
1173.6800  18.84189  4.24890
1192.6600  18.84936  4.15931
1211.9500  18.85525  4.07161
1231.5500  18.86005  3.98579
1251.4700  18.86373  3.90092
1271.7200  18.86601  3.81686
1292.2900  18.86571  3.73339
1313.1900  18.86310  3.65178
1334.4300  18.85860  3.57197
1356.0100  18.85239  3.49394
1377.9400  18.84455  3.41759
1400.2300  18.83514  3.34290
1422.8800  18.82424  3.26984
1445.8900  18.81209  3.19843
1469.2800  18.79890  3.12827
1493.0400  18.78477  3.05915
1517.1900  18.76840  2.98944
1541.7300  18.74937  2.92103
1566.6700  18.72782  2.85418
1592.0100  18.70412  2.78889
1617.7600  18.67832  2.72508
1643.9200  18.65027  2.66267
1670.5100  18.61998  2.60179
1697.5300  18.58751  2.54231
1724.9900  18.55311  2.48416
1752.8900  18.51609  2.42651
1781.2400  18.47588  2.36994
1810.0500  18.43245  2.31450
1839.3200  18.38540  2.26028
1869.0700  18.33464  2.20735
1899.3000  18.27982  2.15572
1930.0200  18.22064  2.10534
1961.2400  18.15654  2.05612
1992.9600  18.08674  2.00800
2025.2000  18.01134  1.96175
2057.9500  17.92894  1.91545
2091.2400  17.83775  1.87017
2125.0600  17.73659  1.82589
2159.4300  17.62355  1.78258
2194.3600  17.49607  1.74024
2229.8500  17.35062  1.69884
2265.9200  17.18233  1.65839
2302.5700  16.98387  1.61882
2339.8100  16.74375  1.58017
2377.6600  16.44242  1.54238
2416.1100  16.04175  1.50544
2455.1900  15.44972  1.46935
2494.9000  14.29873  1.43408
2520.1000  7.93846  1.41244
2520.3000  7.93921  5.00917
2535.2600  13.61956  4.96634
2576.2600  14.86581  4.85206
2617.9300  14.49810  4.74035
2625.0000  12.21395  4.72184
2625.2000  12.21674  6.46947
2660.2700  15.84878  6.35037
2703.3000  16.61376  6.20929
2747.0300  17.08767  6.07143
2791.4600  17.40025  5.93653
2836.6100  17.52375  5.80469
2865.4000  16.32330  5.72324
2865.6000  16.32476  6.50010
2882.4900  17.70530  6.44734
2929.1100  18.29948  6.30551
2976.4800  18.67092  6.16536
3024.6300  18.96731  6.02736
3073.5500  19.21900  5.89089
3123.2600  19.43883  5.75658
3173.7800  19.63417  5.62443
3225.1100  19.80959  5.49434
3277.2700  19.96842  5.36636
3330.2800  20.11279  5.24014
3384.1500  20.24444  5.11628
3438.8800  20.36501  4.99458
3494.5000  20.47564  4.87508
3551.0200  20.57750  4.75790
3608.4600  20.67130  4.64270
3666.8200  20.75783  4.52977
3726.1300  20.83749  4.41886
3786.4000  20.91113  4.31044
3847.6400  20.97914  4.20379
3909.8700  21.04179  4.09946
3973.1100  21.09962  3.99728
4037.3800  21.15302  3.89718
4102.6800  21.20218  3.79917
4169.0300  21.24744  3.70325
4236.4600  21.28908  3.60943
4304.9800  21.32734  3.51759
4374.6200  21.36243  3.42775
4445.3700  21.39447  3.33991
4517.2700  21.42381  3.25408
4590.3300  21.45054  3.17016
4664.5800  21.47479  3.08810
4740.0300  21.49675  3.00798
4816.6900  21.51654  2.92971
4894.6000  21.53439  2.85322
4973.7700  21.55026  2.77854
5054.2100  21.56440  2.70561
5135.9600  21.57682  2.63442
5219.0300  21.58770  2.56497
5303.4400  21.59707  2.49713
5389.2200  21.60508  2.43097
5476.3900  21.61177  2.36641
5564.9700  21.61722  2.30345
5654.9800  21.62158  2.24202
5746.4400  21.62483  2.18209
5839.3900  21.62706  2.12365
5933.8300  21.62833  2.06670
6029.8100  21.62873  2.01116
6127.3300  21.62823  1.95702
6226.4400  21.62700  1.90426
6327.1500  21.62506  1.85283
6429.4800  21.62237  1.80269
6533.4800  21.61903  1.75388
6639.1500  21.61515  1.70631
6746.5400  21.61071  1.65995
6855.6500  21.60570  1.61477
6966.5400  21.60016  1.57078
7079.2200  21.59423  1.52794
7193.7200  21.58782  1.48618
7310.0700  21.58101  1.44556
7428.3100  21.57381  1.40600
7548.4500  21.56630  1.36748
7670.5400  21.55844  1.32996
7794.6100  21.55029  1.29346
7920.6800  21.54182  1.25792
8048.7900  21.53314  1.22331
8178.9800  21.52420  1.18957
8311.2600  21.51495  1.15681
8445.6900  21.50557  1.12490
8582.2900  21.49593  1.09380
8721.1100  21.48607  1.06362
8862.1600  21.47609  1.03425
9005.5000  21.46597  1.00563
9151.1600  21.45564  0.97774
9299.1700  21.44514  0.95064
9449.5800  21.43450  0.92430
9602.4200  21.42370  0.89867
9757.7300  21.41281  0.87372
9915.5500  21.40178  0.84946
10075.9000  21.39059  0.82585
10238.9000  21.37931  0.80289
10404.5000  21.36786  0.78056
10572.8000  21.35627  0.75883
10743.8000  21.34460  0.73770
10917.6000  21.33276  0.71715
11094.2000  21.32079  0.69716
11273.6000  21.30864  0.67773
11455.9000  21.29636  0.65882
11641.2000  21.28391  0.64044
11829.5000  21.27124  0.62256
12020.8000  21.25843  0.60518
12215.3000  21.24537  0.58827
12412.8000  21.23213  0.57183
12613.6000  21.21863  0.55585
12817.6000  21.20481  0.54030
13025.0000  21.19073  0.52518
13235.6000  21.17631  0.51049
13449.7000  21.16152  0.49620
13667.2000  21.14634  0.48230
13888.3000  21.13068  0.46879
14112.9000  21.11453  0.45566
14341.2000  21.09780  0.44289
14573.1000  21.08041  0.43047
14808.9000  21.06226  0.41839
15048.4000  21.04328  0.40666
15291.8000  21.02336  0.39524
15539.1000  21.00234  0.38415
15790.4000  20.97999  0.37336
16045.8000  20.95617  0.36287
16305.4000  20.93058  0.35267
16569.1000  20.90286  0.34275
16837.1000  20.87265  0.33311
17109.4000  20.83930  0.32374
17386.1000  20.80208  0.31463
17667.4000  20.75993  0.30577
17953.1000  20.71140  0.29715
18243.5000  20.65421  0.28878
18538.6000  20.58476  0.28063
18838.4000  20.49680  0.27272
19143.1000  20.37803  0.26502
19452.7000  20.19839  0.25753
19767.4000  19.84247  0.25025
19999.4000  16.40633  0.24509
19999.6000  16.40642  1.64997
20087.1000  19.45233  1.63867
20412.0000  20.17637  1.59780
20742.1000  20.46000  1.55772
21077.6000  20.64191  1.51844
21418.5000  20.77614  1.47994
21765.0000  20.88227  1.44222
22117.0000  20.96961  1.40529
22474.7000  21.04341  1.36913
22838.2000  21.10691  1.33374
23207.6000  21.16233  1.29911
23583.0000  21.21119  1.26523
23964.4000  21.25463  1.23210
24352.0000  21.29340  1.19971
24745.9000  21.32823  1.16805
25146.2000  21.35963  1.13710
25552.9000  21.38798  1.10686
25966.2000  21.41370  1.07733
26386.1000  21.43708  1.04847
26812.9000  21.45832  1.02030
27246.6000  21.47765  0.99280
27687.3000  21.49521  0.96595
28135.1000  21.51126  0.93975
28590.2000  21.52585  0.91418
29052.6000  21.53914  0.88924
29522.5000  21.55125  0.86490
30000.0000  21.56219  0.84117
