2.89	7.28389E-5
2.9	1.05915E-4
2.91	1.54827E-4
2.92	1.59753E-4
2.93	1.41103E-4
2.94	1.28436E-4
2.95	6.93201E-5
2.96	5.38374E-5
2.97	6.33381E-5
2.98	9.53591E-5
2.99	1.42159E-4
3	1.74532E-4
3.01	1.71365E-4
3.02	1.4603E-4
3.03	1.06619E-4
3.04	6.05231E-5
3.05	5.66524E-5
3.06	7.67095E-5
3.07	1.38992E-4
3.08	1.77347E-4
3.09	1.85792E-4
3.1	1.54827E-4
3.11	1.18231E-4
3.12	7.2487E-5
3.13	5.98193E-5
3.14	9.32478E-5
3.15	1.46733E-4
3.16	1.80866E-4
3.17	2.12306E-4
3.18	1.97052E-4
3.19	1.29843E-4
3.2	9.88779E-5
3.21	8.23396E-5
3.22	1.14361E-4
3.23	1.88959E-4
3.24	2.43676E-4
3.25	2.84019E-4
3.26	3.07313E-4
3.27	2.47634E-4
3.28	1.65735E-4
3.29	1.39344E-4
3.3	1.499E-4
3.31	2.97337E-4
3.32	4.48645E-4
3.33	6.01712E-4
3.34	5.72682E-4
3.35	5.32216E-4
3.36	4.66239E-4
3.37	4.19439E-4
3.38	6.18127E-4
3.39	0.00121
3.4	0.00205
3.41	0.00315
3.42	0.00495
3.43	0.00643
3.44	0.00719
3.45	0.00763
3.46	0.00743
3.47	0.00696
3.48	0.0056
3.49	0.00411
3.5	0.00311
3.51	0.00169
3.52	8.93771E-4
3.53	3.97623E-4
3.54	1.61512E-4
3.55	1.02749E-4
3.56	1.27732E-4
3.57	1.37584E-4
3.58	1.46381E-4
3.59	1.26324E-4
3.6	9.99335E-5
3.61	5.17261E-5
3.62	2.07608E-5
3.63	1.40751E-5
3.64	1.90014E-5
3.65	2.53353E-5
3.66	3.16691E-5
3.67	2.92059E-5
3.68	2.14646E-5
3.69	1.58345E-5
3.7	7.74133E-6
3.71	4.22254E-6
3.72	5.98193E-6
3.73	8.09321E-6
3.74	8.44508E-6
3.75	9.50072E-6
3.76	9.50072E-6
3.77	5.63006E-6
3.78	4.9263E-6
3.79	1.05564E-6
3.81	1.40751E-6
3.82	3.16691E-6
3.83	4.22254E-6
3.84	4.22254E-6
3.85	2.11127E-6
3.86	7.03757E-7
3.87	1.05564E-6
3.88	3.51879E-7
3.89	1.75939E-6
3.9	1.05564E-6
3.91	1.05564E-6
3.92	1.05564E-6
3.93	2.81503E-6
3.94	1.05564E-6
3.95	3.51879E-7
3.96	2.11127E-6
3.97	1.40751E-6
3.98	1.75939E-6
3.99	4.22254E-6
4	1.75939E-6
4.01	2.81503E-6
4.02	1.75939E-6
4.03	3.51879E-7
4.04	1.75939E-6
4.05	2.11127E-6
4.06	3.16691E-6
4.07	2.81503E-6
4.08	2.46315E-6
4.09	1.40751E-6
4.1	1.05564E-6
4.11	7.03757E-7
4.12	2.11127E-6
4.13	1.40751E-6
4.14	3.51879E-6
4.15	3.51879E-6
4.16	2.11127E-6
4.17	2.46315E-6
4.18	3.16691E-6
4.19	1.05564E-6
4.2	1.40751E-6
4.21	1.75939E-6
4.22	3.51879E-6
4.23	3.16691E-6
4.24	2.46315E-6
4.25	3.16691E-6
4.26	2.11127E-6
4.27	2.46315E-6
4.28	1.75939E-6
4.29	2.46315E-6
4.3	3.16691E-6
4.31	3.87066E-6
4.32	1.75939E-6
4.33	6.68569E-6
4.34	1.40751E-6
4.35	1.75939E-6
4.36	7.03757E-7
4.37	1.05564E-6
4.38	1.40751E-6
4.39	5.27818E-6
4.4	4.22254E-6
4.41	4.57442E-6
4.42	3.87066E-6
4.43	3.16691E-6
4.44	2.11127E-6
4.45	2.81503E-6
4.46	3.51879E-6
4.47	2.46315E-6
4.48	4.9263E-6
4.49	4.22254E-6
4.5	5.63006E-6
4.51	2.81503E-6
4.52	3.16691E-6
4.53	2.81503E-6
4.54	4.22254E-6
4.55	3.87066E-6
4.56	4.22254E-6
4.57	4.57442E-6
4.58	3.16691E-6
4.59	4.57442E-6
4.6	4.9263E-6
4.61	2.46315E-6
4.62	3.87066E-6
4.63	2.81503E-6
4.64	4.9263E-6
4.65	6.68569E-6
4.66	6.68569E-6
4.67	5.98193E-6
4.68	6.33381E-6
4.69	1.40751E-6
4.7	2.81503E-6
4.71	3.16691E-6
4.72	5.63006E-6
4.73	4.9263E-6
4.74	9.8526E-6
4.75	7.74133E-6
4.76	7.74133E-6
4.77	7.03757E-6
4.78	7.03757E-6
4.79	2.46315E-6
4.8	5.27818E-6
4.81	4.22254E-6
4.82	6.68569E-6
4.83	1.19639E-5
4.84	1.30195E-5
4.85	1.12601E-5
4.86	8.79696E-6
4.87	7.38945E-6
4.88	6.33381E-6
4.89	8.09321E-6
4.9	1.37233E-5
4.91	1.51308E-5
4.92	2.11127E-5
4.93	1.82977E-5
4.94	1.79458E-5
4.95	1.82977E-5
4.96	1.40751E-5
4.97	1.65383E-5
4.98	2.21683E-5
4.99	3.13172E-5
5	4.96149E-5
5.01	4.9263E-5
5.02	6.22825E-5
5.03	5.13743E-5
5.04	5.55968E-5
5.05	7.98764E-5
5.06	1.29491E-4
